2013-10-17 10:27:33,951 ==========[RoboCup Junior Soccer Simulator]==========

2013-10-17 10:27:39,233 [FRAME] 131
2013-10-17 10:27:39,266 [FRAME] 132
2013-10-17 10:27:39,299 [FRAME] 133
2013-10-17 10:27:39,332 [FRAME] 134
2013-10-17 10:27:39,365 [FRAME] 135
2013-10-17 10:27:39,398 [FRAME] 136
2013-10-17 10:27:39,430 [FRAME] 137
2013-10-17 10:27:39,463 [FRAME] 138
2013-10-17 10:27:39,496 [FRAME] 139
2013-10-17 10:27:39,529 [FRAME] 140
2013-10-17 10:27:39,562 [FRAME] 141
2013-10-17 10:27:39,595 [FRAME] 142
2013-10-17 10:27:39,628 [FRAME] 143
2013-10-17 10:27:39,661 [FRAME] 144
2013-10-17 10:27:39,694 [FRAME] 145
2013-10-17 10:27:39,727 [FRAME] 146
2013-10-17 10:27:39,760 [FRAME] 147
2013-10-17 10:27:39,793 [FRAME] 148
2013-10-17 10:27:39,826 [FRAME] 149
2013-10-17 10:27:39,859 [FRAME] 150
2013-10-17 10:27:39,892 [FRAME] 151
2013-10-17 10:27:39,926 [FRAME] 152
2013-10-17 10:27:39,959 [FRAME] 153
2013-10-17 10:27:39,992 [FRAME] 154
2013-10-17 10:27:40,025 [FRAME] 155
2013-10-17 10:27:40,058 [FRAME] 156
2013-10-17 10:27:40,091 [FRAME] 157
2013-10-17 10:27:40,124 [FRAME] 158
2013-10-17 10:27:40,157 [FRAME] 159
2013-10-17 10:27:40,190 [FRAME] 160
2013-10-17 10:27:40,223 [FRAME] 161
2013-10-17 10:27:40,256 [FRAME] 162
2013-10-17 10:27:40,289 [FRAME] 163
2013-10-17 10:27:40,322 [FRAME] 164
2013-10-17 10:27:40,355 [FRAME] 165
2013-10-17 10:27:40,388 [FRAME] 166
2013-10-17 10:27:40,421 [FRAME] 167
2013-10-17 10:27:40,453 [FRAME] 168
2013-10-17 10:27:40,486 [FRAME] 169
2013-10-17 10:27:40,519 [FRAME] 170
2013-10-17 10:27:40,552 [FRAME] 171
2013-10-17 10:27:40,585 [FRAME] 172
2013-10-17 10:27:40,618 [FRAME] 173
2013-10-17 10:27:40,653 [FRAME] 174
2013-10-17 10:27:40,684 [FRAME] 175
2013-10-17 10:27:40,717 [FRAME] 176
2013-10-17 10:27:40,750 [FRAME] 177
2013-10-17 10:27:40,783 [FRAME] 178
2013-10-17 10:27:40,816 [FRAME] 179
2013-10-17 10:27:40,849 [FRAME] 180
2013-10-17 10:27:40,882 [FRAME] 181
2013-10-17 10:27:40,915 [FRAME] 182
2013-10-17 10:27:40,948 [FRAME] 183
2013-10-17 10:27:40,982 [FRAME] 184
2013-10-17 10:27:41,015 [FRAME] 185
2013-10-17 10:27:41,048 [FRAME] 186
2013-10-17 10:27:41,081 [FRAME] 187
2013-10-17 10:27:41,114 [FRAME] 188
2013-10-17 10:27:41,147 [FRAME] 189
2013-10-17 10:27:41,180 [FRAME] 190
2013-10-17 10:27:41,213 [FRAME] 191
2013-10-17 10:27:41,246 [FRAME] 192
2013-10-17 10:27:41,279 [FRAME] 193
2013-10-17 10:27:41,312 [FRAME] 194
2013-10-17 10:27:41,345 [FRAME] 195
2013-10-17 10:27:41,378 [FRAME] 196
2013-10-17 10:27:41,411 [FRAME] 197
2013-10-17 10:27:41,444 [FRAME] 198
2013-10-17 10:27:41,476 [FRAME] 199
2013-10-17 10:27:41,509 [FRAME] 200
2013-10-17 10:27:41,542 [FRAME] 201
2013-10-17 10:27:41,575 [FRAME] 202
2013-10-17 10:27:41,608 [FRAME] 203
2013-10-17 10:27:41,641 [FRAME] 204
2013-10-17 10:27:41,674 [FRAME] 205
2013-10-17 10:27:41,707 [FRAME] 206
2013-10-17 10:27:41,740 [FRAME] 207
2013-10-17 10:27:41,773 [FRAME] 208
2013-10-17 10:27:41,806 [FRAME] 209
2013-10-17 10:27:41,839 [FRAME] 210
2013-10-17 10:27:41,872 [FRAME] 211
2013-10-17 10:27:41,905 [FRAME] 212
2013-10-17 10:27:41,938 [FRAME] 213
2013-10-17 10:27:41,971 [FRAME] 214
2013-10-17 10:27:42,005 [FRAME] 215
2013-10-17 10:27:42,038 [FRAME] 216
2013-10-17 10:27:42,071 [FRAME] 217
2013-10-17 10:27:42,104 [FRAME] 218
2013-10-17 10:27:42,137 [FRAME] 219
2013-10-17 10:27:42,170 [FRAME] 220
2013-10-17 10:27:42,203 [FRAME] 221
2013-10-17 10:27:42,236 [FRAME] 222
2013-10-17 10:27:42,269 [FRAME] 223
2013-10-17 10:27:42,302 [FRAME] 224
2013-10-17 10:27:42,335 [FRAME] 225
2013-10-17 10:27:42,368 [FRAME] 226
2013-10-17 10:27:42,401 [FRAME] 227
2013-10-17 10:27:42,434 [FRAME] 228
2013-10-17 10:27:42,467 [FRAME] 229
2013-10-17 10:27:42,500 [FRAME] 230
2013-10-17 10:27:42,532 [FRAME] 231
2013-10-17 10:27:42,565 [FRAME] 232
2013-10-17 10:27:42,598 [FRAME] 233
2013-10-17 10:27:42,631 [FRAME] 234
2013-10-17 10:27:42,664 [FRAME] 235
2013-10-17 10:27:42,697 [FRAME] 236
2013-10-17 10:27:42,730 [FRAME] 237
2013-10-17 10:27:42,763 [FRAME] 238
2013-10-17 10:27:42,796 [FRAME] 239
2013-10-17 10:27:42,829 [FRAME] 240
2013-10-17 10:27:42,862 [FRAME] 241
2013-10-17 10:27:42,895 [FRAME] 242
2013-10-17 10:27:42,928 [FRAME] 243
2013-10-17 10:27:42,961 [FRAME] 244
2013-10-17 10:27:42,994 [FRAME] 245
2013-10-17 10:27:43,028 [FRAME] 246
2013-10-17 10:27:43,061 [FRAME] 247
2013-10-17 10:27:43,094 [FRAME] 248
2013-10-17 10:27:43,127 [FRAME] 249
2013-10-17 10:27:43,160 [FRAME] 250
2013-10-17 10:27:43,193 [FRAME] 251
2013-10-17 10:27:43,226 [FRAME] 252
2013-10-17 10:27:43,259 [FRAME] 253
2013-10-17 10:27:43,292 [FRAME] 254
2013-10-17 10:27:43,325 [FRAME] 255
2013-10-17 10:27:43,358 [FRAME] 256
2013-10-17 10:27:43,391 [FRAME] 257
2013-10-17 10:27:43,424 [FRAME] 258
2013-10-17 10:27:43,457 [FRAME] 259
2013-10-17 10:27:43,490 [FRAME] 260
2013-10-17 10:27:43,523 [FRAME] 261
2013-10-17 10:27:43,555 [FRAME] 262
2013-10-17 10:27:43,588 [FRAME] 263
2013-10-17 10:27:43,621 [FRAME] 264
2013-10-17 10:27:43,655 [FRAME] 265
2013-10-17 10:27:43,688 [FRAME] 266
2013-10-17 10:27:43,721 [FRAME] 267
2013-10-17 10:27:43,755 [FRAME] 268
2013-10-17 10:27:43,788 [FRAME] 269
2013-10-17 10:27:43,821 [FRAME] 270
2013-10-17 10:27:43,854 [FRAME] 271
2013-10-17 10:27:43,887 [FRAME] 272
2013-10-17 10:27:43,920 [FRAME] 273
2013-10-17 10:27:43,953 [FRAME] 274
2013-10-17 10:27:43,986 [FRAME] 275
2013-10-17 10:27:44,019 [FRAME] 276
2013-10-17 10:27:44,052 [FRAME] 277
2013-10-17 10:27:44,085 [FRAME] 278
2013-10-17 10:27:44,118 [FRAME] 279
2013-10-17 10:27:44,151 [FRAME] 280
2013-10-17 10:27:44,184 [FRAME] 281
2013-10-17 10:27:44,217 [FRAME] 282
2013-10-17 10:27:44,250 [FRAME] 283
2013-10-17 10:27:44,283 [FRAME] 284
2013-10-17 10:27:44,316 [FRAME] 285
2013-10-17 10:27:44,349 [FRAME] 286
2013-10-17 10:27:44,382 [FRAME] 287
2013-10-17 10:27:44,417 [FRAME] 288
2013-10-17 10:27:44,448 [FRAME] 289
2013-10-17 10:27:44,482 [FRAME] 290
2013-10-17 10:27:44,515 [FRAME] 291
2013-10-17 10:27:44,548 [FRAME] 292
2013-10-17 10:27:44,581 [FRAME] 293
2013-10-17 10:27:44,614 [FRAME] 294
2013-10-17 10:27:44,647 [FRAME] 295
2013-10-17 10:27:44,680 [FRAME] 296
2013-10-17 10:27:44,713 [FRAME] 297
2013-10-17 10:27:44,746 [FRAME] 298
2013-10-17 10:27:44,779 [FRAME] 299
2013-10-17 10:27:44,812 [FRAME] 300
2013-10-17 10:27:44,845 [FRAME] 301
2013-10-17 10:27:44,878 [FRAME] 302
2013-10-17 10:27:44,911 [FRAME] 303
2013-10-17 10:27:44,944 [FRAME] 304
2013-10-17 10:27:44,976 [FRAME] 305
2013-10-17 10:27:45,009 [FRAME] 306
2013-10-17 10:27:45,042 [FRAME] 307
2013-10-17 10:27:45,075 [FRAME] 308
2013-10-17 10:27:45,108 [FRAME] 309
2013-10-17 10:27:45,141 [FRAME] 310
2013-10-17 10:27:45,190 [FRAME] 311
2013-10-17 10:27:45,221 [FRAME] 312
2013-10-17 10:27:45,255 [FRAME] 313
2013-10-17 10:27:45,288 [FRAME] 314
2013-10-17 10:27:45,321 [FRAME] 315
2013-10-17 10:27:45,355 [FRAME] 316
2013-10-17 10:27:45,387 [FRAME] 317
2013-10-17 10:27:45,420 [FRAME] 318
2013-10-17 10:27:45,453 [FRAME] 319
2013-10-17 10:27:45,486 [FRAME] 320
2013-10-17 10:27:45,519 [FRAME] 321
2013-10-17 10:27:45,552 [FRAME] 322
2013-10-17 10:27:45,585 [FRAME] 323
2013-10-17 10:27:45,618 [FRAME] 324
2013-10-17 10:27:45,651 [FRAME] 325
2013-10-17 10:27:45,684 [FRAME] 326
2013-10-17 10:27:45,717 [FRAME] 327
2013-10-17 10:27:45,750 [FRAME] 328
2013-10-17 10:27:45,782 [FRAME] 329
2013-10-17 10:27:45,815 [FRAME] 330
2013-10-17 10:27:45,848 [FRAME] 331
2013-10-17 10:27:45,881 [FRAME] 332
2013-10-17 10:27:45,914 [FRAME] 333
2013-10-17 10:27:45,947 [FRAME] 334
2013-10-17 10:27:45,980 [FRAME] 335
2013-10-17 10:27:46,013 [FRAME] 336
2013-10-17 10:27:46,046 [FRAME] 337
2013-10-17 10:27:46,079 [FRAME] 338
2013-10-17 10:27:46,112 [FRAME] 339
2013-10-17 10:27:46,145 [FRAME] 340
2013-10-17 10:27:46,178 [FRAME] 341
2013-10-17 10:27:46,211 [FRAME] 342
2013-10-17 10:27:46,244 [FRAME] 343
2013-10-17 10:27:46,278 [FRAME] 344
2013-10-17 10:27:46,309 [FRAME] 345
2013-10-17 10:27:46,344 [FRAME] 346
2013-10-17 10:27:46,377 [FRAME] 347
2013-10-17 10:27:46,410 [FRAME] 348
2013-10-17 10:27:46,443 [FRAME] 349
2013-10-17 10:27:46,476 [FRAME] 350
2013-10-17 10:27:46,509 [FRAME] 351
2013-10-17 10:27:46,542 [FRAME] 352
2013-10-17 10:27:46,575 [FRAME] 353
2013-10-17 10:27:46,608 [FRAME] 354
2013-10-17 10:27:46,641 [FRAME] 355
2013-10-17 10:27:46,674 [FRAME] 356
2013-10-17 10:27:46,707 [FRAME] 357
2013-10-17 10:27:46,740 [FRAME] 358
2013-10-17 10:27:46,773 [FRAME] 359
2013-10-17 10:27:46,805 [FRAME] 360
2013-10-17 10:27:46,838 [FRAME] 361
2013-10-17 10:27:46,871 [FRAME] 362
2013-10-17 10:27:46,904 [FRAME] 363
2013-10-17 10:27:46,937 [FRAME] 364
2013-10-17 10:27:46,970 [FRAME] 365
2013-10-17 10:27:47,003 [FRAME] 366
2013-10-17 10:27:47,036 [FRAME] 367
2013-10-17 10:27:47,069 [FRAME] 368
2013-10-17 10:27:47,104 [FRAME] 369
2013-10-17 10:27:47,137 [FRAME] 370
2013-10-17 10:27:47,171 [FRAME] 371
2013-10-17 10:27:47,203 [FRAME] 372
2013-10-17 10:27:47,236 [FRAME] 373
2013-10-17 10:27:47,269 [FRAME] 374
2013-10-17 10:27:47,301 [FRAME] 375
2013-10-17 10:27:47,335 [FRAME] 376
2013-10-17 10:27:47,368 [FRAME] 377
2013-10-17 10:27:47,401 [FRAME] 378
2013-10-17 10:27:47,434 [FRAME] 379
2013-10-17 10:27:47,467 [FRAME] 380
2013-10-17 10:27:47,500 [FRAME] 381
2013-10-17 10:27:47,532 [FRAME] 382
